duration,forward_packets,backward_packets,total_packets,forward_bytes,backward_bytes,total_bytes,average_packet_size,packets_per_second,bytes_per_second,target
0.196534,48,57,105,1331,100049,101380,965.5238095,534.2587033,515839.4985,0
0.142928,48,57,105,1319,107289,108608,1034.361905,734.6356207,759879.1,0
0.123402,44,50,94,1313,95705,97018,1032.106383,761.7380594,786194.7132,0
0.142731,47,55,102,1319,104393,105712,1036.392157,714.6310192,740637.9833,0
0.12751,21,29,50,1169,46473,47642,952.84,392.1261078,373633.4405,0
0.142497,49,59,108,1325,110185,111510,1032.5,757.9106929,782542.7904,0
0.186963,48,60,108,1337,105841,107178,992.3888889,577.6544022,573257.8104,0
0.197861,46,54,100,1325,100049,101374,1013.74,505.4053098,512349.5787,0
0.14276,47,58,105,1319,110185,111504,1061.942857,735.5001401,781059.1202,0
0.023498,25,29,54,150,57920,58070,1075.481481,2298.067921,2471274.151,0
0.14279,50,59,109,1331,110185,111516,1023.082569,763.3587786,780979.0602,0
0.194123,47,55,102,1325,101511,102836,1008.196078,525.440056,529746.604,0
0.142819,48,56,104,1319,104393,105712,1016.461538,728.1944279,740181.6285,0
0.186407,48,59,107,1337,105841,107178,1001.663551,574.0127785,574967.6783,0
0.143033,47,66,113,1331,108751,110082,974.1769912,790.0274762,769626.5897,0
0.195544,50,66,116,1337,105841,107178,923.9482759,593.2168719,548101.706,0
0.142215,44,53,97,1319,104393,105712,1089.814433,682.0658862,743325.247,0
0.142395,41,53,94,1295,102959,104254,1109.085106,660.1355385,732146.4939,0
0.142742,44,56,100,1313,104393,105706,1057.06,700.5646551,740538.8743,0
0.122673,39,49,88,1295,95705,97000,1102.272727,717.354267,790720.0443,0
0.187038,50,60,110,1343,105841,107184,974.4,588.115784,573060.0199,0
0.14247,46,60,106,1331,108751,110082,1038.509434,744.0162841,772667.9301,0
0.000161,2,0,2,0,0,0,0.0,12422.36025,0.0,0
2.198477,17,23,40,1376,4520,5896,147.4,18.19441368,2681.856576,0
4.9e-05,2,0,2,37,0,37,37.0,40816.32653,755102.0408,0
0.050486,1,1,2,0,0,0,0.0,39.61494276,0.0,0
0.051273,1,1,2,0,0,0,0.0,39.00688472,0.0,0
0.050722,1,1,2,0,0,0,0.0,39.43062182,0.0,0
0.050641,1,1,2,0,0,0,0.0,39.49369088,0.0,0
0.051022,1,1,2,0,0,0,0.0,39.198777,0.0,0
0.051245,1,1,2,0,0,0,0.0,39.02819787,0.0,0
0.050534,1,1,2,0,0,0,0.0,39.57731428,0.0,0
0.050884,1,1,2,0,0,0,0.0,39.30508608,0.0,0
0.050408,1,1,2,0,0,0,0.0,39.67624187,0.0,0
0.083784,1,1,2,0,0,0,0.0,23.87090614,0.0,0
0.050905,1,1,2,0,0,0,0.0,39.28887143,0.0,0
0.046728,1,1,2,0,0,0,0.0,42.80089026,0.0,0
0.050833,1,1,2,0,0,0,0.0,39.34452029,0.0,0
0.050448,1,1,2,0,0,0,0.0,39.64478275,0.0,0
116.60669,18,18,36,1854,7735,9589,266.3611111,0.308730142,82.23370374,0
0.09119,1,1,2,48,48,96,72.0,21.93222941,1052.747012,0
0.084776,1,1,2,48,48,96,72.0,23.59158252,1132.395961,0
3e-06,2,0,2,53,0,53,53.0,666666.6667,17700000.0,0
2.2e-05,13,0,13,650,0,650,53.84615385,590909.0909,29500000.0,0
0.000313,2,2,4,90,206,296,85.25,12779.55272,945686.901,0
0.000253,2,2,4,90,122,212,64.25,15810.27668,837944.664,0
0.000188,2,2,4,90,122,212,64.25,21276.59574,1127659.574,0
0.000246,2,2,4,90,206,296,85.25,16260.1626,1203252.033,0
0.00026,2,2,4,90,122,212,64.25,15384.61538,815384.6154,0
0.000275,2,2,4,90,206,296,85.25,14545.45455,1076363.636,0
0.025399,2,2,4,86,196,282,81.25,157.4865152,11102.79932,0
0.025871,2,2,4,86,220,306,87.25,154.6132735,11827.91543,0
0.000186,2,2,4,90,206,296,85.25,21505.37634,1591397.849,0
0.000189,2,2,4,90,122,212,64.25,21164.02116,1121693.122,0
0.061438,2,2,4,72,136,208,61.0,65.10628601,3385.526873,0
0.061664,2,2,4,72,184,256,73.0,64.86766995,4151.530877,0
0.00029,2,2,4,90,206,296,85.25,13793.10345,1020689.655,0
0.000229,2,2,4,90,122,212,64.25,17467.24891,925764.1921,0
0.000266,2,2,4,90,206,296,85.25,15037.59398,1112781.955,0
0.000257,2,2,4,90,122,212,64.25,15564.20233,824902.7237,0
0.000259,2,2,4,90,206,296,85.25,15444.01544,1142857.143,0
0.000199,2,2,4,90,122,212,64.25,20100.50251,1065326.633,0
0.000255,2,2,4,90,122,212,64.25,15686.27451,831372.549,0
0.000264,2,2,4,90,206,296,85.25,15151.51515,1121212.121,0
0.000198,2,2,4,90,122,212,64.25,20202.0202,1070707.071,0
0.000399,2,2,4,90,206,296,85.25,10025.06266,741854.6366,0
0.024629,2,2,4,72,140,212,62.0,162.4101669,8607.738844,0
0.00032,2,2,4,90,206,296,85.25,12500.0,925000.0,0
0.000262,2,2,4,90,122,212,64.25,15267.17557,809160.3053,0
0.060398,2,2,4,72,268,340,94.0,66.22735852,5629.325474,0
0.00025,2,2,4,90,122,212,64.25,16000.0,848000.0,0
0.000309,2,2,4,90,206,296,85.25,12944.98382,957928.8026,0
0.000271,2,2,4,64,204,268,75.0,14760.1476,988929.8893,0
0.000324,2,2,4,64,196,260,73.0,12345.67901,802469.1358,0
0.000322,2,2,4,90,122,212,64.25,12422.36025,658385.0932,0
0.000468,2,2,4,90,206,296,85.25,8547.008547,632478.6325,0
0.000332,2,2,4,90,206,296,85.25,12048.19277,891566.2651,0
0.000335,2,2,4,90,122,212,64.25,11940.29851,632835.8209,0
0.000242,2,2,4,90,122,212,64.25,16528.92562,876033.0579,0
0.000301,2,2,4,90,206,296,85.25,13289.03654,983388.7043,0
3.520858,5,1,6,117,41,158,33.16666667,1.704130073,44.87542525,0
4e-06,2,0,2,12,0,12,9.0,500000.0,3000000.0,0
4.024829,1,2,3,0,0,0,0.0,0.745373282,0.0,0
5.006404,1,3,4,0,31,31,7.75,0.798976671,6.192069198,0
4.942446,1,2,3,0,0,0,0.0,0.606986905,0.0,0
5.080229,1,3,4,0,31,31,7.75,0.787366081,6.10208713,0
4.910442,1,2,3,0,0,0,0.0,0.610942966,0.0,0
4.920527,1,2,3,0,0,0,0.0,0.609690791,0.0,0
4.984505,1,3,4,0,31,31,7.75,0.802486907,6.219273529,0
4.984564,1,3,4,0,31,31,7.75,0.802477408,6.219199914,0
0.04992,1,1,2,0,0,0,0.0,40.06410256,0.0,0
4.9e-05,2,0,2,0,0,0,0.0,40816.32653,0.0,0
0.000161,2,0,2,0,0,0,0.0,12422.36025,0.0,0
0.000109,2,0,2,0,0,0,0.0,18348.62385,0.0,0
0.000242,2,0,2,0,0,0,0.0,8264.46281,0.0,0
0.050075,1,1,2,0,0,0,0.0,39.94008987,0.0,0
0.049961,1,1,2,0,0,0,0.0,40.03122435,0.0,0
0.050133,1,1,2,0,0,0,0.0,39.89388227,0.0,0
1.804148,17,24,41,1378,4520,5898,143.8536585,22.72540834,3269.133131,0
4.8e-05,2,0,2,37,0,37,37.0,41666.66667,770833.3333,0
63.874054,7,2,9,158,82,240,31.22222222,0.140902282,3.7573942,0
4.522563,5,1,6,117,41,158,33.16666667,1.326681353,34.9359423,0
0.001064,3,1,4,18,6,24,7.5,3759.398496,22556.39098,0
4.522242,5,1,6,117,41,158,33.16666667,1.326775524,34.93842214,0
4.52167,5,1,6,117,41,158,33.16666667,1.326943364,34.94284191,0
0.000306,1,1,2,6,6,12,9.0,6535.947712,39215.68627,0
0.000872,3,1,4,18,6,24,7.5,4587.155963,27522.93578,0
0.094224,1,1,2,48,48,96,72.0,21.2260146,1018.848701,0
0.037212,1,1,2,48,48,96,72.0,53.74610341,2579.812964,0
116.038005,18,15,33,870,1492,2362,71.57575758,0.284389584,20.35539994,0
116.228748,23,23,46,13003,5266,18269,397.1521739,0.395771277,157.181423,0
115.799649,23,21,44,2219,8433,10652,242.0909091,0.379966609,91.98646189,0
0.000207,2,2,4,94,220,314,90.25,19323.6715,1516908.213,0
0.000319,2,2,4,82,176,258,74.75,12539.18495,808777.4295,0
0.050937,2,2,4,94,220,314,90.25,78.52837819,6164.477688,0
0.000254,2,2,4,94,220,314,90.25,15748.0315,1236220.472,0
0.050659,2,2,4,94,196,290,84.25,78.95931621,5724.550425,0
0.000285,2,2,4,82,152,234,68.75,14035.08772,821052.6316,0
0.000255,2,2,4,94,196,290,84.25,15686.27451,1137254.902,0
0.000253,2,2,4,94,196,290,84.25,15810.27668,1146245.059,0
0.101128,2,2,4,74,178,252,72.25,39.55383277,2491.891464,0
0.051047,2,2,4,74,154,228,66.25,78.35915921,4466.472075,0
0.271374,2,1,3,0,0,0,0.0,11.05485419,0.0,0
0.269365,3,1,4,0,0,0,0.0,14.8497392,0.0,0
0.263653,2,1,3,0,0,0,0.0,11.37859232,0.0,0
0.269882,2,1,3,0,0,0,0.0,11.1159692,0.0,0
63.021198,2,2,4,96,96,192,60.0,0.063470707,3.046593941,0
0.113789,2,2,4,64,252,316,87.0,35.15278278,2777.06984,0
115.791754,22,13,35,2986,6356,9342,266.9142857,0.302266775,80.67932022,0
115.812212,22,13,35,2986,6356,9342,266.9142857,0.30221338,80.66506838,0
29.841695,15,11,26,1231,5451,6682,257.0,0.871264183,223.9148949,0
0.023537,1,1,2,45,61,106,75.5,84.97259634,4503.547606,0
0.024759,1,1,2,60,76,136,98.0,80.77870673,5492.952058,0
0.060609,1,1,2,54,110,164,109.0,32.99839958,2705.868765,0
0.023405,1,1,2,55,111,166,110.5,85.45182653,7092.501602,0
0.120792,1,1,2,48,100,148,98.0,16.55738791,1225.246705,0
0.059914,1,1,2,48,103,151,99.5,33.38117969,2520.279067,0
0.076881,1,1,2,54,110,164,109.0,26.01422978,2133.166842,0
0.071933,1,1,2,52,101,153,102.5,27.80365062,2126.979272,0
0.077608,1,1,2,56,72,128,92.0,25.77053912,1649.314504,0
0.082493,1,1,2,59,75,134,96.5,24.24448135,1624.38025,0
0.225547,1,1,2,51,151,202,126.5,8.867331421,895.6004735,0
63.19513,2,2,4,92,255,347,97.5,0.063296017,5.490929443,0
0.060069,1,1,2,54,110,164,109.0,33.29504403,2730.193611,0
0.023604,1,1,2,43,75,118,80.5,84.73140146,4999.152686,0
0.023441,1,1,2,45,100,145,95.0,85.32059212,6185.742929,0
0.048481,1,1,2,40,107,147,93.5,41.25327448,3032.115674,0
0.071392,1,1,2,54,238,292,173.0,28.01434334,4090.094128,0
0.063041,1,1,2,65,124,189,127.0,31.72538507,2998.048889,0
0.136471,1,1,2,52,207,259,155.5,14.6551282,1897.839101,0
0.000458,1,1,2,50,110,160,105.0,4366.812227,349344.9782,0
0.047962,1,1,2,46,105,151,98.5,41.69967891,3148.325758,0
0.023143,1,1,2,43,91,134,88.5,86.41921963,5790.087716,0
0.023424,1,1,2,49,177,226,137.5,85.38251366,9648.224044,0
0.049477,1,1,2,51,112,163,107.0,40.42282273,3294.460052,0
0.123543,1,1,2,51,296,347,199.0,16.18869543,2808.738658,0
0.04875,1,1,2,43,130,173,108.0,41.02564103,3548.717949,0
0.122269,1,1,2,38,119,157,97.5,16.35737595,1284.054012,0
98.492066,3,3,6,147,393,540,96.66666667,0.060918612,5.482675122,0
0.023285,1,1,2,74,158,232,153.0,85.89220528,9963.495813,0
0.023032,1,1,2,46,74,120,83.0,86.83570684,5210.142411,0
0.049777,1,1,2,78,162,240,159.0,40.17919923,4821.503907,0
0.110695,1,1,2,48,140,188,118.0,18.0676634,1698.36036,0
0.047993,1,1,2,54,102,156,105.0,41.67274394,3250.474027,0
0.08341,1,1,2,40,56,96,68.0,23.97794029,1150.941134,0
0.02352,1,1,2,39,99,138,88.5,85.03401361,5867.346939,0
0.023306,1,1,2,45,173,218,131.5,85.81481164,9353.814468,0
0.023689,1,1,2,51,67,118,84.5,84.42737135,4981.21491,0
6.839562,2,2,4,119,264,383,110.25,0.584832771,55.99773787,0
0.023457,1,1,2,46,62,108,77.0,85.26239502,4604.169331,0
0.025931,1,1,2,81,163,244,162.5,77.12776214,9409.586981,0
0.06044,1,1,2,51,67,118,84.5,33.09066843,1952.349437,0
0.046421,1,1,2,47,106,153,100.0,43.08394907,3295.922104,0
0.046385,1,1,2,49,148,197,123.0,43.11738709,4247.062628,0
0.060198,1,1,2,51,112,163,107.0,33.22369514,2707.731154,0
0.092446,1,1,2,56,204,260,158.0,21.63425135,2812.452675,0
0.023922,1,1,2,56,120,176,116.0,83.60504975,7357.244378,0
0.023345,1,1,2,66,122,188,127.0,85.67144999,8053.116299,0
0.023762,1,1,2,47,131,178,112.5,84.16799933,7490.95194,0
0.06037,1,1,2,52,68,120,86.0,33.1290376,1987.742256,0
16.87756,2,2,4,102,323,425,118.75,0.237001083,25.18136508,0
0.030793,1,1,2,48,105,153,100.5,64.94982626,4968.661709,0
50.907205,3,3,6,168,455,623,113.5,0.117861509,12.23795335,0
0.07632,1,1,2,48,64,112,80.0,26.20545073,1467.505241,0
0.060992,1,1,2,58,124,182,120.0,32.79118573,2983.997901,0
0.048338,1,1,2,38,106,144,91.0,41.37531549,2979.022715,0
5.254984,2,2,4,120,309,429,121.5,0.761182146,81.63678519,0
0.023563,1,1,2,47,63,110,78.5,84.87883546,4668.33595,0
0.048951,1,1,2,56,117,173,114.5,40.85718371,3534.146391,0
0.139895,1,1,2,60,231,291,175.5,14.29643661,2080.131527,0
0.050361,1,1,2,62,90,152,107.0,39.71327019,3018.208534,0
0.095459,1,1,2,43,147,190,116.5,20.95140322,1990.383306,0
0.028722,1,1,2,45,61,106,75.5,69.63303391,3690.550797,0
0.023215,1,1,2,47,63,110,78.5,86.15119535,4738.315744,0
0.023414,1,1,2,53,128,181,117.0,85.4189801,7730.417699,0
0.03104,1,1,2,45,129,174,109.5,64.43298969,5605.670103,0
0.023422,1,1,2,57,121,178,117.5,85.38980446,7599.692597,0
54.912722,2,2,4,89,302,391,108.25,0.072842865,7.120390062,0
2.791073,2,2,4,97,286,383,106.25,1.433140588,137.2232113,0
0.02342,1,1,2,46,90,136,91.0,85.3970965,5807.002562,0
70.539703,2,2,4,113,247,360,104.5,0.056705654,5.103508871,0
0.023406,1,1,2,53,117,170,111.5,85.44817568,7263.094933,0
70.367096,2,2,4,115,212,327,98.25,0.05684475,4.647058335,0
0.023529,1,1,2,58,139,197,127.5,85.00148753,8372.646521,0
86.782656,2,2,4,86,200,286,82.75,0.046092159,3.295589386,0
0.023646,1,1,2,61,139,200,130.5,84.58090163,8458.090163,0
0.023845,1,1,2,55,116,171,113.0,83.87502621,7171.314741,0
0.064313,1,1,2,57,144,201,129.0,31.09791178,3125.340133,0
0.168963,1,1,2,44,60,104,74.0,11.83691104,615.5193741,0
0.023634,1,1,2,75,157,232,153.5,84.623847,9816.366252,0
0.08191,1,1,2,42,98,140,91.0,24.4170431,1709.193017,0
0.047543,1,1,2,47,75,122,84.5,42.06718129,2566.098059,0
0.047785,1,1,2,48,113,161,104.5,41.85413833,3369.258135,0
0.128956,1,1,2,46,216,262,154.0,15.50916592,2031.700735,0
0.048326,1,1,2,44,102,146,95.0,41.38558954,3021.148036,0
62.867219,2,2,4,111,278,389,110.25,0.063626164,6.18764447,0
0.000566,1,1,2,55,71,126,90.5,3533.568905,222614.841,0
0.023461,1,1,2,47,91,138,92.5,85.24785815,5882.102212,0
0.279986,1,1,2,48,219,267,157.5,7.143214304,953.6191095,0
0.062233,1,1,2,58,138,196,127.0,32.13729051,3149.454469,0
0.060122,1,1,2,55,111,166,110.5,33.26569309,2761.052527,0
0.061215,1,1,2,58,139,197,127.5,32.67173078,3218.165482,0
58.147679,2,2,4,93,283,376,105.0,0.068790364,6.466294209,0
0.153357,1,1,2,42,213,255,148.5,13.04146534,1662.786831,0
0.168759,1,1,2,54,70,124,89.0,11.85121979,734.7756268,0
9.740076,2,2,4,100,197,297,88.75,0.410674414,30.49257521,0
0.153871,1,1,2,45,216,261,153.0,12.99790084,1696.226059,0
0.046556,1,1,2,46,102,148,97.0,42.9590171,3178.967265,0
0.060516,1,1,2,44,92,136,90.0,33.04911098,2247.339547,0
0.076755,1,1,2,58,139,197,127.5,26.0569344,2566.608039,0
0.048835,1,1,2,54,110,164,109.0,40.95423364,3358.247159,0
0.000405,1,1,2,55,111,166,110.5,4938.271605,409876.5432,0
0.000491,1,1,2,64,117,181,122.5,4073.319756,368635.4379,0
0.109665,1,1,2,41,143,184,112.5,18.23735923,1677.837049,0
0.025309,1,1,2,54,121,175,114.5,79.02327235,6914.536331,0
0.050906,1,1,2,55,83,138,96.5,39.28809963,2710.878875,0
0.163477,1,1,2,43,108,151,97.0,12.23413691,923.6773369,0
0.061496,1,1,2,50,66,116,83.0,32.52244048,1886.301548,0
0.047682,1,1,2,43,59,102,72.5,41.94454931,2139.172015,0
0.050483,1,1,2,56,72,128,92.0,39.61729691,2535.507002,0
0.059986,1,1,2,52,80,132,92.0,33.34111293,2200.513453,0
0.069489,1,1,2,54,155,209,131.5,28.78153377,3007.670279,0
0.060216,1,1,2,50,78,128,89.0,33.21376378,2125.680882,0
0.048175,1,1,2,82,166,248,165.0,41.51530877,5147.898287,0
0.04818,1,1,2,51,112,163,107.0,41.51100042,3383.146534,0
0.061544,1,1,2,53,102,155,104.0,32.49707526,2518.523333,0
0.058876,1,1,2,45,126,171,108.0,33.96969903,2904.409267,0
0.06027,1,1,2,48,111,159,103.5,33.18400531,2638.128422,0
0.060287,1,1,2,48,111,159,103.5,33.17464793,2637.384511,0
93.196139,2,2,4,104,219,323,92.75,0.042920233,3.465808814,0
0.023574,1,1,2,64,117,181,122.5,84.83922966,7677.950284,0
0.023589,1,1,2,55,111,166,110.5,84.78528128,7037.178346,0
0.023753,1,1,2,61,122,183,122.0,84.19989054,7704.289984,0
0.182832,1,1,2,45,118,163,104.0,10.93900411,891.5288352,0
0.023595,1,1,2,77,159,236,156.5,84.76372113,10002.11909,0
0.024134,1,1,2,51,112,163,107.0,82.87063893,6753.957073,0
0.023875,1,1,2,51,223,274,162.5,83.76963351,11476.43979,0
0.04672,1,1,2,45,240,285,165.0,42.80821918,6100.171233,0
0.023194,1,1,2,45,123,168,106.5,86.22919721,7243.252565,0
45.669072,2,2,4,96,240,336,96.5,0.087586628,7.357276715,0
0.023853,1,1,2,45,61,106,75.5,83.84689557,4443.885465,0
0.075309,1,1,2,84,168,252,168.0,26.55725079,3346.2136,0
0.024108,1,1,2,45,109,154,99.5,82.96001327,6387.921022,0
0.059827,1,1,2,56,84,140,98.0,33.42972237,2340.080566,0
0.023981,1,1,2,56,72,128,92.0,83.39935782,5337.558901,0
0.000679,1,1,2,50,115,165,107.5,2945.5081,243004.4183,0
0.023183,1,1,2,46,124,170,108.0,86.27011172,7332.959496,0
49.577793,2,2,4,104,176,280,82.75,0.080681284,5.647689884,0
0.046296,1,1,2,46,233,279,162.5,43.20027648,6026.438569,0
0.059612,1,1,2,46,142,188,117.0,33.55029189,3153.727437,0
0.023502,1,1,2,52,68,120,86.0,85.0991405,5105.94843,0
0.049306,1,1,2,50,91,141,95.5,40.56301464,2859.692532,0
0.047466,1,1,2,46,130,176,111.0,42.13542325,3707.917246,0
0.023365,1,1,2,39,117,156,97.5,85.59811684,6676.653114,0
0.023184,1,1,2,52,117,169,110.5,86.26639061,7289.510007,0
0.047593,1,1,2,46,94,140,93.0,42.02298657,2941.60906,0
0.100696,1,1,2,56,174,230,143.0,19.86176214,2284.102646,0
0.023539,1,1,2,39,167,206,122.5,84.96537661,8751.433791,0
80.761879,2,2,4,111,195,306,88.75,0.049528318,3.788916303,0
46.633606,2,2,4,101,203,304,86.5,0.085775052,6.518903985,0
0.023484,1,1,2,52,68,120,86.0,85.16436723,5109.862034,0
88.178949,2,2,4,105,279,384,111.5,0.045362301,4.354780867,0
0.069202,1,1,2,47,143,190,118.5,28.90089882,2745.585388,0
0.068994,1,1,2,56,164,220,138.0,28.98802794,3188.683074,0
0.058985,1,1,2,49,106,155,102.0,33.90692549,2627.786725,0
11.214353,2,2,4,95,334,429,121.0,0.356685758,38.25454754,0
0.061221,1,1,2,47,103,150,98.5,32.66852877,2450.139658,0
0.059528,1,1,2,46,94,140,93.0,33.59763473,2351.834431,0
0.060981,1,1,2,47,79,126,86.5,32.79710074,2066.217346,0
45.801809,2,2,4,161,371,532,153.25,0.087332795,11.61526175,0
0.16124,1,1,2,51,111,162,106.5,12.40387001,1004.713471,0
0.023626,1,1,2,73,135,208,140.5,84.65250148,8803.860154,0
0.046958,1,1,2,44,122,166,105.0,42.59125176,3535.073896,0
0.100328,1,1,2,56,156,212,134.0,19.93461446,2113.069133,0
0.386099,1,1,2,42,123,165,103.5,5.180018596,427.3515342,0
0.023346,1,1,2,81,209,290,185.5,85.66778035,12421.82815,0
0.023348,1,1,2,44,60,104,74.0,85.66044201,4454.342984,0
0.047946,1,1,2,81,163,244,162.5,41.71359446,5089.058524,0
85.018123,3,3,6,148,367,515,93.33333333,0.070573188,6.057531992,0
0.023634,1,1,2,45,109,154,99.5,84.623847,6516.036219,0
0.062151,1,1,2,58,124,182,120.0,32.1796914,2928.351917,0
50.935855,2,2,4,98,243,341,99.25,0.078530143,6.694694729,0
49.115742,2,2,4,92,153,245,72.5,0.081440284,4.988217423,0
0.046745,1,1,2,45,356,401,223.0,42.78532463,8578.457589,0
0.071242,1,1,2,54,113,167,110.5,28.07332753,2344.122849,0
0.051677,1,1,2,44,204,248,146.0,38.70193703,4799.040192,0
0.048246,1,1,2,44,92,136,90.0,41.45421382,2818.88654,0
0.04806,1,1,2,41,128,169,105.0,41.61464836,3516.437786,0
0.108469,1,1,2,42,153,195,118.5,18.43844785,1797.748666,0
0.059807,1,1,2,44,112,156,100.0,33.44090157,2608.390322,0
0.047846,1,1,2,44,131,175,109.5,41.80077749,3657.568031,0
34.008655,2,2,4,86,215,301,86.0,0.117617118,8.850688156,0
0.099267,1,1,2,44,86,130,87.0,20.14768251,1309.599363,0
39.66566,2,2,4,93,276,369,103.25,0.100842895,9.302757095,0
0.082643,1,1,2,43,135,178,110.5,24.20047675,2153.842431,0
0.048207,1,1,2,42,153,195,118.5,41.48775074,4045.055697,0
0.023536,1,1,2,52,113,165,108.5,84.97620666,7010.53705,0
0.075249,1,1,2,55,111,166,110.5,26.57842629,2206.009382,0
0.02354,1,1,2,55,71,126,90.5,84.9617672,5352.591334,0
0.060892,1,1,2,54,70,124,89.0,32.84503711,2036.392301,0
0.060642,1,1,2,54,110,164,109.0,32.9804426,2704.396293,0
70.921565,3,3,6,133,311,444,80.83333333,0.084600502,6.260437146,0
0.148394,1,1,2,56,159,215,135.5,13.47763387,1448.845641,0
0.046639,1,1,2,51,114,165,108.0,42.88256609,3537.811703,0
0.050437,1,1,2,42,135,177,109.5,39.65342903,3509.328469,0
0.023365,1,1,2,62,132,194,128.0,85.59811684,8303.017334,0
77.690849,2,2,4,93,287,380,107.75,0.051486115,4.891180942,0
0.047291,1,1,2,42,58,100,71.0,42.29134508,2114.567254,0
0.101441,1,1,2,43,109,152,97.5,19.71589397,1498.407942,0
0.050905,1,1,2,43,113,156,99.5,39.28887143,3064.531971,0
0.011897,1,1,2,64,117,181,122.5,168.1096075,15213.91948,0
0.253686,1,1,2,51,222,273,162.0,7.883761816,1076.133488,0
0.000493,1,1,2,47,106,153,100.0,4056.795132,310344.8276,0
0.06113,1,1,2,94,178,272,183.0,32.71716015,4449.53378,0
68.909951,2,2,4,92,171,263,76.5,0.058046769,3.816575055,0
0.088736,1,1,2,58,143,201,129.5,22.53876668,2265.146051,0
0.060813,1,1,2,39,71,110,74.5,32.88770493,1808.823771,0
0.023307,1,1,2,64,117,181,122.5,85.8111297,7765.907238,0
0.04844,1,1,2,43,59,102,72.5,41.28819158,2105.69777,0
0.04801,1,1,2,42,101,143,92.5,41.65798792,2978.546136,0
0.050248,1,1,2,60,76,136,98.0,39.80257921,2706.575386,0
0.050437,1,1,2,60,88,148,104.0,39.65342903,2934.353748,0
0.023686,1,1,2,79,207,286,182.5,84.43806468,12074.64325,0
0.100601,1,1,2,48,100,148,98.0,19.88051809,1471.158338,0
0.050575,1,1,2,48,88,136,92.0,39.54522986,2689.07563,0
0.059933,1,1,2,52,116,168,110.0,33.37059717,2803.130162,0
0.02397,1,1,2,52,113,165,108.5,83.43763037,6883.604506,0
0.083257,1,1,2,57,161,218,137.5,24.02200416,2618.398453,0
0.046308,1,1,2,71,120,191,131.0,43.1890818,4124.557312,0
0.000559,1,1,2,47,134,181,114.0,3577.817531,323792.4866,0
0.000528,1,1,2,60,76,136,98.0,3787.878788,257575.7576,0
4.070556,5,2,7,135,52,187,33.28571429,1.719666797,45.93967016,0
117.825607,6,5,11,873,767,1640,218.4545455,0.093358314,13.91887589,0
6.053842,3,1,4,12,0,12,3.0,0.660737429,1.982212288,0
6.053454,3,1,4,12,0,12,3.0,0.66077978,1.982339339,0
46.40821,8,9,17,489,2114,2603,153.1176471,0.366314495,56.08921352,0
67.509592,17,20,37,2314,10538,12852,347.3513514,0.548070265,190.3729473,0
0.000117,2,0,2,12,0,12,9.0,17094.01709,102564.1026,0
